date,close
2017-07-31,30.65
2017-08-01,30.85
2017-08-02,31.29
2017-08-03,30.98
2017-08-04,31.17
2017-08-07,31.7
2017-08-08,31.7
2017-08-09,31.18
2017-08-10,30.57
2017-08-11,30.37
2017-08-14,29.92
2017-08-15,30.24
2017-08-16,30.13
2017-08-17,30.71
2017-08-18,30.4
2017-08-21,30.46
2017-08-22,30.93
2017-08-23,30.96
2017-08-24,31.5
2017-08-25,31.73
2017-08-28,31.76
2017-08-29,31.59
2017-08-30,31.96
2017-08-31,32.12
2017-09-01,32.3
2017-09-04,32.14
2017-09-05,32.24
2017-09-06,31.94
2017-09-07,31.74
2017-09-08,32.16
2017-09-11,32.13
2017-09-12,32.29
2017-09-13,31.92
2017-09-14,31.98
2017-09-15,32.11
2017-09-18,32.63
2017-09-19,32.21
2017-09-20,31.99
2017-09-21,32.35
2017-09-22,31.5
2017-09-25,30.9
2017-09-26,30.5
2017-09-27,30.89
2017-09-28,30.76
2017-09-29,30.8
2017-09-30,31.22
2017-10-02,31.62
2017-10-03,31.66
2017-10-05,31.97
2017-10-06,31.99
2017-10-11,32.64
2017-10-12,33.11
2017-10-13,33.06
2017-10-16,33.44
2017-10-17,33.29
2017-10-18,33.3
2017-10-19,33.53
2017-10-20,33.32
2017-10-23,33.38
2017-10-24,33.42
2017-10-25,33.3
2017-10-26,33.33
2017-10-27,33.07
2017-10-30,33.45
2017-10-31,33.63
2017-11-01,33.69
2017-11-02,33.58
2017-11-03,33.57
2017-11-06,33.57
2017-11-07,33.83
2017-11-08,33.76
2017-11-09,33.23
2017-11-10,33.31
2017-11-13,33.22
2017-11-14,33.01
2017-11-15,32.56
2017-11-16,32.69
2017-11-17,33.17
2017-11-20,32.98
2017-11-21,33.65
2017-11-22,33.94
2017-11-23,34.04
2017-11-24,34.05
2017-11-27,33.42
2017-11-28,33.15
2017-11-29,33.24
2017-11-30,32.4
2017-12-01,32.5
2017-12-04,32.76
2017-12-05,32.29
2017-12-06,31.22
2017-12-07,31.09
2017-12-08,31.17
2017-12-11,31.76
2017-12-12,31.37
2017-12-13,31.57
2017-12-14,32.12
2017-12-15,31.73
2017-12-18,31.81
2017-12-19,31.64
2017-12-20,31.96
2017-12-21,31.96
2017-12-22,32.1
2017-12-25,32.14
2017-12-26,31.46
2017-12-27,31.76
2017-12-28,32.32
2017-12-29,32.72
2018-01-02,33.13
2018-01-03,33.66
2018-01-04,33.91
2018-01-05,34.11
2018-01-08,34.27
2018-01-09,34.24
2018-01-10,33.86
2018-01-11,33.64
2018-01-12,34.31
2018-01-15,34.72
2018-01-16,34.85
2018-01-17,34.9
2018-01-18,35.45
2018-01-19,35.88
2018-01-22,36.36
2018-01-23,36.46
2018-01-24,35.8
2018-01-25,35.98
2018-01-26,36.04
2018-01-29,36.31
2018-01-30,35.5
2018-01-31,35.65
2018-02-01,36.02
2018-02-02,35.76
2018-02-05,34.56
2018-02-06,31.09
2018-02-07,31.95
2018-02-08,31.92
2018-02-09,30.75
2018-02-12,31.11
2018-02-21,32.89
2018-02-22,32.68
2018-02-23,33.61
2018-02-26,33.86
2018-02-27,33.8
2018-03-01,33.62
2018-03-02,33.09
2018-03-05,32.64
2018-03-06,33.71
2018-03-07,33.31
2018-03-08,34.02
2018-03-09,34.15
2018-03-12,35.12
2018-03-13,35.63
2018-03-14,35.3
2018-03-15,35.3
2018-03-16,35.05
2018-03-19,35.13
2018-03-20,35.0
2018-03-21,35.22
2018-03-22,35.13
2018-03-23,33.54
2018-03-26,33.95
2018-03-27,34.9
2018-03-28,33.95
2018-03-29,34.03
2018-03-30,34.56
2018-03-31,34.63
2018-04-02,34.22
2018-04-03,33.81
2018-04-09,34.49
2018-04-10,34.7
2018-04-11,34.92
2018-04-12,34.74
2018-04-13,34.81
2018-04-16,34.74
2018-04-17,33.92
2018-04-18,34.15
2018-04-19,34.99
2018-04-20,33.79
2018-04-23,33.21
2018-04-24,32.59
2018-04-25,32.3
2018-04-26,31.96
2018-04-27,32.28
2018-04-30,32.92
2018-05-02,32.76
2018-05-03,32.09
2018-05-04,32.18
2018-05-07,32.67
2018-05-08,32.99
2018-05-09,33.25
2018-05-10,33.63
2018-05-11,34.19
2018-05-14,34.83
2018-05-15,34.3
2018-05-16,34.35
2018-05-17,34.13
2018-05-18,34.08
2018-05-21,34.94
2018-05-22,34.64
2018-05-23,34.45
2018-05-24,34.65
2018-05-25,34.7
2018-05-28,35.07
2018-05-29,34.74
2018-05-30,33.8
2018-05-31,34.22
2018-06-01,34.64
2018-06-04,35.79
2018-06-05,35.64
2018-06-06,36.52
2018-06-07,36.62
2018-06-08,35.93
2018-06-11,36.1
2018-06-12,36.02
2018-06-13,36.13
2018-06-14,35.2
2018-06-15,35.56
2018-06-19,34.41
2018-06-20,34.94
2018-06-21,34.76
2018-06-22,34.58
2018-06-25,34.19
2018-06-26,34.02
2018-06-27,33.75
2018-06-28,33.6
2018-06-29,34.66
2018-07-02,34.2
2018-07-03,34.03
2018-07-04,34.27
2018-07-05,33.49
2018-07-06,33.63
2018-07-09,34.5
2018-07-10,34.78
2018-07-11,34.17
2018-07-12,34.95
2018-07-13,35.63
2018-07-16,35.42
2018-07-17,35.27
2018-07-18,35.63
2018-07-19,35.69
2018-07-20,36.25
2018-07-23,36.4
2018-07-24,36.65
2018-07-25,36.62
2018-07-26,36.88
2018-07-27,37.36
2018-07-30,37.09
2018-07-31,37.35
2018-08-01,37.78
2018-08-02,36.58
2018-08-03,37.25
2018-08-06,37.34
2018-08-07,37.18
2018-08-08,37.72
2018-08-09,37.57
2018-08-10,37.19
2018-08-13,35.82
2018-08-14,36.18
2018-08-15,35.46
2018-08-16,35.6
2018-08-17,35.37
2018-08-20,35.52
2018-08-21,36.15
2018-08-22,36.1
2018-08-23,36.52
2018-08-24,36.26
2018-08-27,36.9
2018-08-28,37.32
2018-08-29,37.89
2018-08-30,37.83
2018-08-31,37.65
2018-09-03,37.1
2018-09-04,37.6
2018-09-05,37.33
2018-09-06,36.93
2018-09-07,36.5
2018-09-10,35.86
2018-09-11,35.95
2018-09-12,35.78
2018-09-13,35.81
2018-09-14,36.82
2018-09-17,36.45
2018-09-18,36.19
2018-09-19,36.75
2018-09-20,36.54
2018-09-21,37.38
2018-09-25,37.48
2018-09-26,37.44
2018-09-27,37.55
2018-09-28,37.35
2018-10-01,37.73
2018-10-02,36.74
2018-10-03,36.6
2018-10-04,35.61
2018-10-05,34.42
2018-10-08,34.06
2018-10-09,34.12
2018-10-11,28.92
2018-10-12,30.89
2018-10-15,30.05
2018-10-16,30.44
2018-10-17,30.49
2018-10-18,30.27
2018-10-19,30.32
2018-10-22,30.47
2018-10-23,29.3
2018-10-24,29.11
2018-10-25,27.68
2018-10-26,27.54
2018-10-29,27.7
2018-10-30,27.97
2018-10-31,29.11
2018-11-01,29.64
2018-11-02,29.94
2018-11-05,29.63
2018-11-06,29.36
2018-11-07,29.94
2018-11-08,30.25
2018-11-09,29.48
2018-11-12,29.61
2018-11-13,29.28
2018-11-14,29.39
2018-11-15,29.65
2018-11-16,29.39
2018-11-19,29.6
2018-11-20,29.17
2018-11-21,29.16
2018-11-22,29.14
2018-11-23,28.72
2018-11-26,29.36
2018-11-27,29.35
2018-11-28,30.04
2018-11-29,30.1
2018-11-30,29.97
2018-12-03,31.7
2018-12-04,31.1
2018-12-05,30.19
2018-12-06,28.67
2018-12-07,29.23
2018-12-10,28.53
2018-12-11,28.91
2018-12-12,29.66
2018-12-13,29.87
2018-12-14,29.16
2018-12-17,29.53
2018-12-18,29.05
2018-12-19,29.4
2018-12-20,28.7
2018-12-21,28.75
2018-12-22,28.48
2018-12-24,28.66
2018-12-25,27.8
2018-12-26,27.59
2018-12-27,28.72
2018-12-28,28.95
2019-01-02,28.03
2019-01-03,27.72
2019-01-04,27.11
2019-01-07,28.39
2019-01-08,28.32
2019-01-09,29.22
2019-01-10,29.09
2019-01-11,29.36
2019-01-14,28.96
2019-01-15,29.65
2019-01-16,29.54
2019-01-17,29.6
2019-01-18,29.88
2019-01-21,30.25
2019-01-22,29.99
2019-01-23,29.81
2019-01-24,30.07
2019-01-25,30.78
2019-01-28,30.89
2019-01-29,30.35
2019-01-30,30.47
2019-02-11,30.99
2019-02-12,31.44
2019-02-13,31.41
2019-02-14,31.4
2019-02-15,31.13
2019-02-18,31.75
2019-02-19,31.79
2019-02-20,32.4
2019-02-21,32.85
2019-02-22,32.74
2019-02-25,33.25
2019-02-26,33.28
2019-02-27,33.17
2019-03-04,32.87
2019-03-05,32.64
2019-03-06,32.88
2019-03-07,32.54
2019-03-08,32.15
2019-03-11,32.35
2019-03-12,33.12
2019-03-13,33.06
2019-03-14,33.03
2019-03-15,33.53
2019-03-18,33.91
2019-03-19,34.02
2019-03-20,34.16
2019-03-21,34.65
2019-03-22,34.78
2019-03-25,33.64
2019-03-26,34.17
2019-03-27,34.17
2019-03-28,34.05
2019-03-29,34.63
2019-04-01,34.85
2019-04-02,35.19
2019-04-03,35.26
2019-04-08,35.78
2019-04-09,36.23
2019-04-10,36.41
2019-04-11,36.06
2019-04-12,35.92
2019-04-15,36.54
2019-04-16,36.73
2019-04-17,37.24
2019-04-18,36.94
2019-04-19,37.06
2019-04-22,37.13
2019-04-23,37.39
2019-04-24,37.3
2019-04-25,37.47
2019-04-26,36.84
2019-04-29,36.8
2019-04-30,36.95
2019-05-02,37.15
2019-05-03,37.87
2019-05-06,36.32
2019-05-07,37.16
2019-05-08,36.73
2019-05-09,35.63
2019-05-10,35.46
2019-05-13,34.41
2019-05-14,34.1
2019-05-15,34.46
2019-05-16,33.89
2019-05-17,33.36
2019-05-20,33.43
2019-05-21,33.78
2019-05-22,33.83
2019-05-23,32.69
2019-05-24,32.85
2019-05-27,32.8
2019-05-28,32.78
2019-05-29,32.52
2019-05-30,33.03
2019-05-31,33.66
2019-06-03,33.67
2019-06-04,33.29
2019-06-05,33.55
2019-06-06,32.96
2019-06-10,34.2
2019-06-11,34.46
2019-06-12,34.51
2019-06-13,34.03
2019-06-14,34.05
2019-06-17,34.16
2019-06-18,34.07
2019-06-19,35.73
2019-06-20,35.9
2019-06-21,35.81
2019-06-24,36.11
2019-06-25,35.45
2019-06-26,35.34
2019-06-27,36.11
2019-06-28,35.75
2019-07-01,37.05
2019-07-02,36.96
2019-07-03,36.23
2019-07-04,36.62
2019-07-05,36.63
2019-07-08,36.32
2019-07-09,36.22
2019-07-10,36.87
2019-07-11,37.44
2019-07-12,37.37
2019-07-15,37.65
2019-07-16,37.72
2019-07-17,37.3
2019-07-18,37.3
2019-07-19,37.88
2019-07-22,38.09
2019-07-23,38.39
2019-07-24,38.25
2019-07-25,38.39
2019-07-26,38.14
2019-07-29,38.11
2019-07-30,37.95
2019-07-31,37.75
2019-08-01,37.15
2019-08-02,35.96
2019-08-05,35.32
2019-08-06,35.06
2019-08-07,34.87
2019-08-08,35.67
2019-08-12,35.75
2019-08-13,35.09
2019-08-14,35.87
2019-08-15,34.8
2019-08-16,35.52
2019-08-19,35.94
2019-08-20,36.14
2019-08-21,36.3
2019-08-22,36.19
2019-08-23,36.27
2019-08-26,35.13
2019-08-27,35.43
2019-08-28,35.72
2019-08-29,35.86
2019-08-30,36.86
2019-09-02,37.03
2019-09-03,36.57
2019-09-04,37.33
2019-09-05,37.82
2019-09-06,38.18
2019-09-09,38.33
2019-09-10,37.99
2019-09-11,38.05
2019-09-12,38.56
2019-09-16,38.91
2019-09-17,38.85
2019-09-18,39.27
2019-09-19,39.0
2019-09-20,39.2
2019-09-23,39.21
2019-09-24,39.31
2019-09-25,38.8
2019-09-26,39.15
2019-09-27,38.69
2019-10-01,39.66
2019-10-02,39.42
2019-10-03,38.92
2019-10-04,39.14
2019-10-07,39.37
2019-10-08,39.97
2019-10-09,39.27
2019-10-14,40.49
2019-10-15,40.7
2019-10-16,40.92
2019-10-17,41.2
2019-10-18,41.11
2019-10-21,41.29
2019-10-22,41.77
2019-10-23,41.44
2019-10-24,42.0
2019-10-25,42.08
2019-10-28,42.34
2019-10-29,42.22
2019-10-30,42.44
2019-10-31,42.66
2019-11-01,42.67
2019-11-04,44.03
2019-11-05,44.78
2019-11-06,44.92
2019-11-07,44.45
2019-11-08,44.29
2019-11-11,43.23
2019-11-12,43.89
2019-11-13,43.45
2019-11-14,43.32
2019-11-15,44.0
2019-11-18,44.26
2019-11-19,44.85
2019-11-20,44.55
2019-11-21,43.86
2019-11-22,44.13
2019-11-25,44.39
2019-11-26,44.84
2019-11-27,44.91
2019-11-28,44.78
2019-11-29,43.49
2019-12-02,43.68
2019-12-03,43.79
2019-12-04,43.3
2019-12-05,44.43
2019-12-06,44.39
2019-12-09,45.06
2019-12-10,44.56
2019-12-11,45.17
2019-12-12,46.58
2019-12-13,47.13
2019-12-16,47.31
2019-12-17,48.3
2019-12-18,48.16
2019-12-19,47.82
2019-12-20,47.68
2019-12-23,47.69
2019-12-24,47.66
2019-12-25,47.66
2019-12-27,48.42
2019-12-30,48.28
2019-12-31,47.8
2020-01-02,48.48
2020-01-03,48.23
2020-01-06,47.3
2020-01-07,46.83
2020-01-08,46.19
2020-01-09,47.33
2020-01-10,47.55
2020-01-13,48.43
2020-01-14,48.83
2020-01-15,48.35
2020-01-16,48.11
2020-01-17,48.22
2020-01-20,48.87
2020-01-30,42.8
2020-01-31,43.65
2020-02-03,42.46
2020-02-04,43.79
2020-02-05,43.99
2020-02-06,45.43
2020-02-07,44.24
2020-02-10,44.0
2020-02-11,44.8
2020-02-12,45.8
2020-02-13,45.69
2020-02-14,46.2
2020-02-17,45.54
2020-02-18,44.59
2020-02-19,45.62
2020-02-20,45.4
2020-02-21,45.2
2020-02-24,43.84
2020-02-25,44.13
2020-02-26,43.12
2020-02-27,41.98
2020-03-02,41.32
2020-03-03,42.28
2020-03-04,42.55
2020-03-05,43.6
2020-03-06,41.95
2020-03-09,39.49
2020-03-10,39.76
2020-03-11,38.69
2020-03-12,34.85
2020-03-13,33.32
2020-03-16,30.75
2020-03-17,29.02
2020-03-18,27.2
2020-03-19,23.25
2020-03-20,26.84
2020-03-23,24.94
2020-03-24,27.54
2020-03-25,29.72
2020-03-26,30.27
2020-03-27,30.03
2020-03-30,29.78
2020-03-31,30.1
2020-04-01,30.08
2020-04-06,31.27
2020-04-07,32.48
2020-04-08,33.38
2020-04-09,33.22
2020-04-10,33.55
2020-04-13,33.22
2020-04-14,35.05
2020-04-15,35.54
2020-04-16,35.43
2020-04-17,37.03
2020-04-20,36.79
2020-04-21,34.52
2020-04-22,34.75
2020-04-23,35.25
2020-04-24,35.08
2020-04-27,37.09
2020-04-28,37.24
2020-04-29,38.31
2020-04-30,39.9
2020-05-04,37.56
2020-05-05,38.16
2020-05-06,38.24
2020-05-07,38.91
2020-05-08,39.41
2020-05-11,40.06
2020-05-12,39.2
2020-05-13,39.46
2020-05-14,38.36
2020-05-15,38.77
2020-05-18,38.35
2020-05-19,39.39
2020-05-20,39.47
2020-05-21,40.31
2020-05-22,38.64
2020-05-25,39.42
2020-05-26,40.48
2020-05-27,40.38
2020-05-28,39.88
2020-05-29,40.11
2020-06-01,40.94
2020-06-02,41.3
2020-06-03,42.73
2020-06-04,43.21
2020-06-05,44.0
2020-06-08,44.82
2020-06-09,45.05
2020-06-10,45.88
2020-06-11,44.15
2020-06-12,43.51
2020-06-15,42.35
2020-06-16,44.54
2020-06-17,44.73
2020-06-18,44.95
2020-06-19,45.0
2020-06-22,45.1
2020-06-23,45.46
2020-06-24,45.88
2020-06-29,44.48
2020-06-30,45.68
2020-07-01,46.26
2020-07-02,47.38
2020-07-03,48.33
2020-07-06,50.25
2020-07-07,50.2
2020-07-08,50.75
2020-07-09,51.0
2020-07-10,49.9
2020-07-13,51.5
2020-07-14,51.5
2020-07-15,52.0
2020-07-16,51.2
2020-07-17,51.5
2020-07-20,51.5
2020-07-21,53.8
2020-07-22,54.05
2020-07-23,53.85
2020-07-24,52.55
2020-07-27,55.35
2020-07-28,55.05
2020-07-29,54.95
2020-07-30,56.3
2020-07-31,56.55
2020-08-03,54.8
2020-08-04,56.6
2020-08-05,57.5
2020-08-06,58.25
2020-08-07,57.65
2020-08-10,58.65
2020-08-11,57.8
2020-08-12,56.45
2020-08-13,57.6
2020-08-14,58.1
2020-08-17,59.45
2020-08-18,59.0
2020-08-19,58.3
2020-08-20,53.9
2020-08-21,56.15
2020-08-24,56.8
2020-08-25,57.85
2020-08-26,58.15
2020-08-27,58.2
2020-08-28,57.3
2020-08-31,56.45
2020-09-01,57.55
2020-09-02,56.9
2020-09-03,57.85
2020-09-04,56.8
2020-09-07,56.55
2020-09-08,57.2
2020-09-09,56.65
2020-09-10,57.2
2020-09-11,57.1
2020-09-14,58.4
2020-09-15,59.15
2020-09-16,60.1
2020-09-17,59.35
2020-09-18,59.85
2020-09-21,58.45
2020-09-22,56.7
2020-09-23,56.95
2020-09-24,53.85
2020-09-25,53.9
2020-09-28,55.9
2020-09-29,56.0
2020-09-30,56.5
2020-10-05,56.8
2020-10-06,58.15
2020-10-07,58.85
2020-10-08,59.85
2020-10-12,60.4
2020-10-13,60.45
2020-10-14,60.05
2020-10-15,59.55
2020-10-16,58.85
2020-10-19,60.25
2020-10-20,59.95
2020-10-21,60.0
2020-10-22,60.15
2020-10-23,60.3
2020-10-26,60.55
2020-10-27,60.0
2020-10-28,59.1
2020-10-29,58.05
2020-10-30,56.75
2020-11-02,57.25
2020-11-03,58.8
2020-11-04,60.4
2020-11-05,60.45
2020-11-06,61.1
2020-11-09,62.9
2020-11-10,62.5
2020-11-11,64.3
2020-11-12,63.85
2020-11-13,64.45
2020-11-16,67.15
2020-11-17,67.95
2020-11-18,69.0
2020-11-19,69.2
2020-11-20,69.3
2020-11-23,70.95
2020-11-24,70.0
2020-11-25,69.15
2020-11-26,70.55
2020-11-27,70.8
2020-11-30,69.2
2020-12-01,70.75
2020-12-02,71.65
2020-12-03,71.6
2020-12-04,73.55
2020-12-07,74.05
2020-12-08,75.6
2020-12-09,76.3
2020-12-10,74.7
2020-12-11,74.45
2020-12-14,74.65
2020-12-15,72.9
2020-12-16,75.3
2020-12-17,75.15
2020-12-18,74.7
2020-12-21,76.35
2020-12-22,74.25
2020-12-23,75.0
2020-12-24,75.9
2020-12-25,76.4
2020-12-28,78.05
2020-12-29,77.9
2020-12-30,80.0
2020-12-31,80.5
2021-01-04,83.05
2021-01-05,83.4
2021-01-06,83.1
2021-01-07,86.65
2021-01-08,89.25
2021-01-11,90.05
2021-01-12,89.55
2021-01-13,92.95
2021-01-14,92.05
2021-01-15,91.0
2021-01-18,90.7
2021-01-19,94.5
2021-01-20,92.7
2021-01-21,97.25
2021-01-22,96.1
2021-01-25,95.15
2021-01-26,91.3
2021-01-27,92.1
2021-01-28,88.9
2021-01-29,86.45
2021-02-01,88.55
2021-02-02,93.1
2021-02-03,93.1
2021-02-04,91.8
2021-02-05,93.3
2021-02-17,100.45
2021-02-18,101.2
2021-02-19,100.4
2021-02-22,101.1
2021-02-23,102.0
2021-02-24,98.45
2021-02-25,100.9
2021-02-26,95.2
2021-03-02,95.5
2021-03-03,98.55
2021-03-04,95.5
2021-03-05,94.1
2021-03-08,94.15
2021-03-09,94.1
2021-03-10,94.65
2021-03-11,98.6
2021-03-12,99.0
2021-03-15,98.55
2021-03-16,99.45
2021-03-17,98.65
2021-03-18,100.1
2021-03-19,97.35
2021-03-22,98.9
2021-03-23,98.3
2021-03-24,96.55
2021-03-25,96.9
2021-03-26,100.15
2021-03-29,102.0
2021-03-30,103.35
2021-03-31,102.05
2021-04-01,103.65
2021-04-06,106.2
2021-04-07,106.7
2021-04-08,107.8
2021-04-09,107.3
2021-04-12,107.45
2021-04-13,107.8
2021-04-14,107.0
2021-04-15,109.95
2021-04-16,110.9
2021-04-19,112.65
2021-04-20,112.25
2021-04-21,111.85
2021-04-22,111.0
2021-04-23,112.0
2021-04-26,116.7
2021-04-27,117.05
2021-04-28,116.95
2021-04-29,117.45
2021-05-03,113.4
2021-05-04,108.55
2021-05-05,107.4
2021-05-06,109.0
2021-05-07,113.15
2021-05-10,112.7
2021-05-11,103.5
2021-05-12,94.35
2021-05-13,91.65
2021-05-14,93.9
2021-05-17,88.6
2021-05-18,98.25
2021-05-19,97.9
2021-05-20,96.85
2021-05-21,100.3
2021-05-24,101.25
2021-05-25,104.5
2021-05-26,104.4
2021-05-27,103.15
2021-05-28,107.8
2021-05-31,109.4
2021-06-01,111.2
2021-06-02,111.1
2021-06-03,112.6
2021-06-04,111.05
2021-06-07,110.9
2021-06-08,110.45
2021-06-09,108.75
2021-06-10,111.4
2021-06-11,112.5
2021-06-16,114.2
2021-06-17,113.6
2021-06-18,114.65
2021-06-21,110.15
2021-06-22,111.4
2021-06-23,114.4
2021-06-24,115.4
2021-06-25,116.0
2021-06-28,117.7
2021-06-29,117.6
2021-06-30,120.65
2021-07-01,119.05
2021-07-02,118.8
2021-07-05,123.05
2021-07-06,122.8
2021-07-07,120.9
2021-07-08,121.5
2021-07-09,119.2
2021-07-12,122.25
2021-07-13,122.25
2021-07-14,121.45
2021-07-15,124.05
2021-07-16,121.85
2021-07-19,121.1
2021-07-20,117.35
2021-07-21,116.65
2021-07-22,118.2
2021-07-23,118.75
2021-07-26,116.7
2021-07-27,115.75
2021-07-28,112.35
2021-07-29,117.3
2021-07-30,115.2
2021-08-02,118.7
2021-08-03,119.55
2021-08-04,120.95
2021-08-05,120.45
2021-08-06,119.45
2021-08-09,118.5
2021-08-10,116.6
2021-08-11,114.25
2021-08-12,114.9
2021-08-13,112.5
2021-08-16,110.55
2021-08-17,108.15
2021-08-18,110.6
2021-08-19,104.85
2021-08-20,104.6
2021-08-23,110.55
2021-08-24,111.25
2021-08-25,113.85
2021-08-26,114.15
2021-08-27,116.5
2021-08-30,119.1
2021-08-31,119.7
2021-09-01,120.65
2021-09-02,118.3
2021-09-03,121.5
2021-09-06,120.6
2021-09-07,119.3
2021-09-08,116.85
2021-09-09,117.35
2021-09-10,120.7
2021-09-13,119.75
2021-09-14,120.35
2021-09-15,118.95
2021-09-16,118.2
2021-09-17,119.4
2021-09-22,113.35
2021-09-23,115.65
