date,close
2019-09-03,14.1
2019-09-04,14.3
2019-09-05,14.5
2019-09-06,14.61
2019-09-09,14.66
2019-09-10,14.54
2019-09-11,14.63
2019-09-12,14.76
2019-09-16,14.9
2019-09-17,14.89
2019-09-18,15.08
2019-09-19,14.85
2019-09-20,15.0
2019-09-23,14.98
2019-09-24,15.04
2019-09-25,14.82
2019-09-26,14.88
2019-09-27,14.8
2019-10-01,15.1
2019-10-02,15.09
2019-10-03,14.88
2019-10-04,14.96
2019-10-07,15.03
2019-10-08,15.3
2019-10-09,15.08
2019-10-14,15.54
2019-10-15,15.63
2019-10-16,15.72
2019-10-17,15.7
2019-10-18,15.76
2019-10-21,15.81
2019-10-22,15.99
2019-10-23,15.91
2019-10-24,16.1
2019-10-25,16.13
2019-10-28,16.24
2019-10-29,16.27
2019-10-30,16.3
2019-10-31,16.39
2019-11-01,16.41
2019-11-04,16.89
2019-11-05,17.13
2019-11-06,17.23
2019-11-07,17.08
2019-11-08,16.96
2019-11-11,16.61
2019-11-12,16.84
2019-11-13,16.69
2019-11-14,16.59
2019-11-15,16.87
2019-11-18,17.0
2019-11-19,17.18
2019-11-20,17.08
2019-11-21,16.94
2019-11-22,16.95
2019-11-25,16.99
2019-11-26,17.18
2019-11-27,17.22
2019-11-28,17.09
2019-11-29,16.71
2019-12-02,16.8
2019-12-03,16.84
2019-12-04,16.75
2019-12-05,17.07
2019-12-06,17.1
2019-12-09,17.32
2019-12-10,17.12
2019-12-11,17.32
2019-12-12,17.86
2019-12-13,18.08
2019-12-16,18.15
2019-12-17,18.51
2019-12-18,18.54
2019-12-19,18.28
2019-12-20,18.31
2019-12-23,18.26
2019-12-24,18.28
2019-12-25,18.33
2019-12-26,18.31
2019-12-27,18.6
2019-12-30,18.51
2019-12-31,18.34
2020-01-02,18.51
2020-01-03,18.41
2020-01-06,18.16
2020-01-07,17.95
2020-01-08,17.71
2020-01-09,18.21
2020-01-10,18.3
2020-01-13,18.63
2020-01-14,18.7
2020-01-15,18.48
2020-01-16,18.51
2020-01-17,18.54
2020-01-20,18.78
2020-01-30,16.77
2020-01-31,16.61
2020-02-03,16.35
2020-02-04,16.94
2020-02-05,16.93
2020-02-06,17.49
2020-02-07,16.95
2020-02-10,16.94
2020-02-11,17.19
2020-02-12,17.58
2020-02-13,17.58
2020-02-14,17.71
2020-02-17,17.53
2020-02-18,17.16
2020-02-19,17.48
2020-02-20,17.49
2020-02-21,17.3
2020-02-24,16.87
2020-02-25,16.94
2020-02-26,16.55
2020-02-27,16.13
2020-03-02,15.8
